"projectID";"physUrl";"id";"availableLanguages";"status";"archivedDate";"type";"source";"represents"
"101070284";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e50770e35e&appId=PPGMS";"4f0c9158dfa29f94cfaaa99fa8d904d7";"en";"";"";"projectDeliverable";"corda";""
"101070284";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e502246382&appId=PPGMS";"e7e67614f6cad30443019edd789aff26";"en";"";"";"projectDeliverable";"corda";""
"101070284";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e50221fcc1&appId=PPGMS";"4931f0bef9d601abd1357aa6ccf6f7a7";"en";"";"";"projectDeliverable";"corda";""
"101082634";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e50a08a24a&appId=PPGMS";"67c4a264887f0054e268ecb65d00bfcd";"en";"";"";"projectDeliverable";"corda";""
"101082634";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e509c77e13&appId=PPGMS";"449af40d4b495bf388931071c21cc3b5";"en";"";"";"projectDeliverable";"corda";""
"101082634";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5ffa1abd4&appId=PPGMS";"90e2d4e555ce9468c5bd0c9d440d2cf4";"en";"";"";"projectDeliverable";"corda";""
"101082634";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e507c32494&appId=PPGMS";"4e3c341f7ec902c48c86b1f1efae6e06";"en";"";"";"projectDeliverable";"corda";""
"101082634";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5f8adc77f&appId=PPGMS";"8ed4e1fc59f2c3a33f16db6ef12e94ea";"en";"";"";"projectDeliverable";"corda";""
"101082634";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5fde52a75&appId=PPGMS";"c618a2654875615f4434ce713669b03f";"en";"";"";"projectDeliverable";"corda";""
"101082634";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5f8add9eb&appId=PPGMS";"1ddd4bcd8b44a2eb580d7285d952c3f7";"en";"";"";"projectDeliverable";"corda";""
"101082634";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5ff6d6bf5&appId=PPGMS";"0d24caffdf3bafd2906aefae9e91ddd0";"en";"";"";"projectDeliverable";"corda";""
"101082634";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e503e1b39c&appId=PPGMS";"5906a92867ee1e416fddd0d73c71e9d7";"en";"";"";"projectDeliverable";"corda";""
"101082634";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5f8b66e1c&appId=PPGMS";"4d240568762b984d66764cb805776a99";"en";"";"";"projectDeliverable";"corda";""
"101070066";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5f561d5f6&appId=PPGMS";"c91639f9dc6de8cfddddc6469c4015b0";"en";"";"";"projectDeliverable";"corda";""
"101070066";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5f9e5defc&appId=PPGMS";"14f040554b76b8f0b131ec67693d02c8";"en";"";"";"projectDeliverable";"corda";""
"101070066";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5f9e5ceb8&appId=PPGMS";"34c56e9cfde1b16f06fb9b230907517b";"en";"";"";"projectDeliverable";"corda";""
"101070066";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5021d82e5&appId=PPGMS";"a23208a561b3c585c7e89a6e6836a493";"en";"";"";"projectDeliverable";"corda";""
"101070066";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5f9e5de7d&appId=PPGMS";"4c7e4fbecf4e798a67628d0b26874f48";"en";"";"";"projectDeliverable";"corda";""
"101058585";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5fe21caaf&appId=PPGMS";"6696b5908477393e28b9cf96cd6d1019";"en";"";"";"projectDeliverable";"corda";""
"101058585";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e507725b2c&appId=PPGMS";"48ebc46a0616bf78bde159f5628ea02c";"en";"";"";"projectDeliverable";"corda";""
"101058585";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5fde01a84&appId=PPGMS";"8bb3830805392c204e33261146d73d10";"en";"";"";"projectDeliverable";"corda";""
"101058585";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5f5c4c219&appId=PPGMS";"9dd8825784493d56238184fffda1d29e";"en";"";"";"projectDeliverable";"corda";""
"101058585";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5f9f1254d&appId=PPGMS";"ae6ce9327ad58581432027f32a866d70";"en";"";"";"projectDeliverable";"corda";""
"101058585";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e508e7e856&appId=PPGMS";"46b15c9dbabe85e2c3594b7b898ea9fd";"en";"";"";"projectDeliverable";"corda";""
"101058585";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5f1ea536a&appId=PPGMS";"a30420b852557988b7ba37c1cd899bfb";"en";"";"";"projectDeliverable";"corda";""
"101058585";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5ff7cbf62&appId=PPGMS";"78d66bff60f4bd34377ab68854ba9489";"en";"";"";"projectDeliverable";"corda";""
"101058585";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5f1ea5d5b&appId=PPGMS";"0bb26202d2acce19efdabc640f412355";"en";"";"";"projectDeliverable";"corda";""
"101058585";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5fa0f829b&appId=PPGMS";"b752ecfd07ccbf7ee72188449ac6226f";"en";"";"";"projectDeliverable";"corda";""
"101058585";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5fa228dec&appId=PPGMS";"76f0f13b8860f898b57c2fb32f9998c5";"en";"";"";"projectDeliverable";"corda";""
"101058585";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5017553b8&appId=PPGMS";"de80add99d1ac1218f11e5912da6ca5b";"en";"";"";"projectDeliverable";"corda";""
"101058585";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5fdeb2269&appId=PPGMS";"94e0e0d92c20c64b159ac29e278fcafe";"en";"";"";"projectDeliverable";"corda";""
"101058585";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5085ac89b&appId=PPGMS";"c84ee95841104cf27c097c7c88a027d6";"en";"";"";"projectDeliverable";"corda";""
"101058585";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5085aadb4&appId=PPGMS";"f34dc12244f6f6aa1f5ca8be4cf5791d";"en";"";"";"projectDeliverable";"corda";""
"101058585";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e50674f5a4&appId=PPGMS";"eeb5f97198f9c448b5134aa878443269";"en";"";"";"projectDeliverable";"corda";""
"101058585";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5fde01add&appId=PPGMS";"81840b5c768f05061c2efda231b91423";"en";"";"";"projectDeliverable";"corda";""
"101058585";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5fde02d05&appId=PPGMS";"e5cdf1302d3c826bf5a415af5042e60e";"en";"";"";"projectDeliverable";"corda";""
"101058585";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5fdeb121f&appId=PPGMS";"037df074120b06b8a5862fad9ae7b621";"en";"";"";"projectDeliverable";"corda";""
"101082451";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e508789d0c&appId=PPGMS";"bc3bc1a95183c32616d08f585fd76c76";"en";"";"";"projectDeliverable";"corda";""
"101082451";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e50878adb8&appId=PPGMS";"10c49b29c511fcae7ff21f522d06b57b";"en";"";"";"projectDeliverable";"corda";""
"101058371";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5f1e890d5&appId=PPGMS";"caee8a99249156dfdf438f022853ee32";"en";"";"";"projectDeliverable";"corda";""
"101058371";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5f1e8b386&appId=PPGMS";"3c36d558e0e4276cd1a63864ae67fbcf";"en";"";"";"projectDeliverable";"corda";""
"101058371";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e50861953a&appId=PPGMS";"3d00acc0cdacf5e69ab8181e8b1648d7";"en";"";"";"projectDeliverable";"corda";""
"101058371";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5f201817f&appId=PPGMS";"947b4a3b8bef08e7ce19262e2a251010";"en";"";"";"projectDeliverable";"corda";""
"101058371";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5f0b366ad&appId=PPGMS";"ec0f36b886d9f7fb412f5de1824533a0";"en";"";"";"projectDeliverable";"corda";""
"101058371";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5f0b2119e&appId=PPGMS";"752eec10966dfb8a5af171d307341618";"en";"";"";"projectDeliverable";"corda";""
"101058371";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5f47d53c1&appId=PPGMS";"84b48d485d693964caa346cfb94b939c";"en";"";"";"projectDeliverable";"corda";""
"101058371";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e506313364&appId=PPGMS";"3f9d6e696c81648ca1d67b6b0d8d0445";"en";"";"";"projectDeliverable";"corda";""
"101058371";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5f47d4c80&appId=PPGMS";"d43c53cc26f81855ce28e4ac0cc8291d";"en";"";"";"projectDeliverable";"corda";""
"101058371";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5f1e88f01&appId=PPGMS";"a22ddebf0aff7ba69dc715f8a71e59e9";"en";"";"";"projectDeliverable";"corda";""
"101058371";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5fc5f4d2e&appId=PPGMS";"19dc82995c2362f12e59a13876166821";"en";"";"";"projectDeliverable";"corda";""
"101093079";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5022a16c4&appId=PPGMS";"c68711cb1bf83d3f6b827820176f35df";"en";"";"";"projectDeliverable";"corda";""
"101093079";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5fde7a820&appId=PPGMS";"bb8e445a580e154a5a4d292fc2483004";"en";"";"";"projectDeliverable";"corda";""
"101093079";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5022aa843&appId=PPGMS";"dea2ee129ba45c6c540416f8f50acd90";"en";"";"";"projectDeliverable";"corda";""
"101093079";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5022a9345&appId=PPGMS";"9c2c6c2dd87d6446442c4d077fe1fb89";"en";"";"";"projectDeliverable";"corda";""
"101093079";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5022aa844&appId=PPGMS";"8f797eae5421903d3a6ab8a115716fe7";"en";"";"";"projectDeliverable";"corda";""
"101093079";"https://twitter.com/MasterXR_EU";"32ce8f44e27c806baa1164956c4c1bab";"en";"";"";"socialMedia";"editorial";"twitter"
"101093079";"https://www.master-xr.eu/";"bbdd812635b5371f6487dc07849f5e5c";"en";"";"";"relatedWebsite";"editorial";"project"
"101093079";"https://www.linkedin.com/company/master-xr";"182ee7d8000c866b32d072f81aa45da1";"en";"";"";"socialMedia";"editorial";"linkedIn"
"101069987";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5fb4435f1&appId=PPGMS";"3eeddbb0282f6d4edacf150b3538ffdb";"en";"";"";"projectDeliverable";"corda";""
"101069987";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5fcad4928&appId=PPGMS";"50a90d93e63845073ed6324803e1ae5c";"en";"";"";"projectDeliverable";"corda";""
"101069987";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5fb5e7f2a&appId=PPGMS";"86bad744cb31f04cdd8c7ba30a7ceb97";"en";"";"";"projectDeliverable";"corda";""
"101069987";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5fb41df06&appId=PPGMS";"e0383d7c81b4f83d5aa6d08aacd76957";"en";"";"";"projectDeliverable";"corda";""
"101069987";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5f0a2d4db&appId=PPGMS";"568556cd11a635a06380e1d09735921b";"en";"";"";"projectDeliverable";"corda";""
"101069987";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5fc4c99fc&appId=PPGMS";"78444314da44d68e1fa5d2515027e20c";"en";"";"";"projectDeliverable";"corda";""
"101069987";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5fc4a80e2&appId=PPGMS";"33417b04d029a10ff587ac297b5bf965";"en";"";"";"projectDeliverable";"corda";""
"101069987";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5f354d9b9&appId=PPGMS";"a762a0614e6ec3092854c988ff7f44f3";"en";"";"";"projectDeliverable";"corda";""
"101069987";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5fb276c08&appId=PPGMS";"4f59059321a1fea0f4eff833653a9420";"en";"";"";"projectDeliverable";"corda";""
"101069987";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e501a66947&appId=PPGMS";"bdca4b2a11b9a67450906a9da8a36a62";"en";"";"";"projectDeliverable";"corda";""
"101095792";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e506232e29&appId=PPGMS";"5524802f7d956910abbb24da1cc6cd35";"en";"";"";"projectDeliverable";"corda";""
"101095792";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5066fd32b&appId=PPGMS";"afdb7eeb39bd4544b93d699099ef7cd1";"en";"";"";"projectDeliverable";"corda";""
"101095792";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5f9e572ad&appId=PPGMS";"a0806bd21ae2fa6ee1f7cb469130b9f4";"en";"";"";"projectDeliverable";"corda";""
"101095792";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5fcb7b64d&appId=PPGMS";"678b3da5d9d3b257cf70faea0c0bf20c";"en";"";"";"projectDeliverable";"corda";""
"101095792";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e50105899e&appId=PPGMS";"fe8fbf32e67ad9ba0a3c546fee253b45";"en";"";"";"projectDeliverable";"corda";""
"101095792";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5ff69ec33&appId=PPGMS";"3aa81c0b42aa3dabbbe5c596fc2232d5";"en";"";"";"projectDeliverable";"corda";""
"101095792";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5fc7850f5&appId=PPGMS";"1085d370df8460c4b7e2cf6096d927f1";"en";"";"";"projectDeliverable";"corda";""
"101095792";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e50662b7a2&appId=PPGMS";"305072c412a9e3238bc0b1b6bb43d0c7";"en";"";"";"projectDeliverable";"corda";""
"101095792";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5065c19e2&appId=PPGMS";"27333fb20d08269c059f1211e22c80ae";"en";"";"";"projectDeliverable";"corda";""
"101082128";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e501c3fea9&appId=PPGMS";"7614528546aa9b10ece799c1c0d3a09f";"en";"";"";"projectDeliverable";"corda";""
"101082128";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e501c41a3f&appId=PPGMS";"7ff1e4279befcef64f4d0d8826025a5a";"en";"";"";"projectDeliverable";"corda";""
"101082387";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5f806ad8f&appId=PPGMS";"e156a4471de18ecb8db1d45edff6bef5";"en";"";"";"projectDeliverable";"corda";""
"101082387";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5fcbd6a0c&appId=PPGMS";"5d0afc8b0babbd48b88479f0c0d7386b";"en";"";"";"projectDeliverable";"corda";""
"101060213";"https://soszeropol2030.eu/";"ea5a3a25f619f463848d2a90473d8144";"en";"";"";"relatedWebsite";"editorial";"project"
"101079679";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5f9ef5543&appId=PPGMS";"c1f1d3a655bd56974285bd6f00878d61";"en";"";"";"projectDeliverable";"corda";""
"101079679";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e50ac0ed9b&appId=PPGMS";"80062bccaf0972502ed1ae75ddfb918e";"en";"";"";"projectDeliverable";"corda";""
"101079679";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5fde2bcd1&appId=PPGMS";"644f349cb2de6276352fa4d61a93e100";"en";"";"";"projectDeliverable";"corda";""
"101079774";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5f4811047&appId=PPGMS";"c0ffdfe48e251005165fa818528376ab";"en";"";"";"projectDeliverable";"corda";""
"101079774";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5f8679474&appId=PPGMS";"539a9739f68c19c1d49c852577bdb3d1";"en";"";"";"projectDeliverable";"corda";""
"101079774";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5f8700135&appId=PPGMS";"b3f3be8b6851dfa39e13b75fb0bfbeaf";"en";"";"";"projectDeliverable";"corda";""
"101058032";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5057afb1b&appId=PPGMS";"da88e481c01b8a617e70d312a3ca72db";"en";"";"";"projectDeliverable";"corda";""
"101058032";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5f3bf3a27&appId=PPGMS";"81b0c210074cd2daf7597e74db1d9a80";"en";"";"";"projectDeliverable";"corda";""
"101058032";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5f3c5765e&appId=PPGMS";"87266d3b7b31e0d3489f57db11d108e8";"en";"";"";"projectDeliverable";"corda";""
"101094917";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5fde64bb3&appId=PPGMS";"6a3d9dcc3e70ef7423e6d483b14c3fec";"en";"";"";"projectDeliverable";"corda";""
"101094917";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5fde5fb2d&appId=PPGMS";"e9e686afe356124f73a7242427a88f49";"en";"";"";"projectDeliverable";"corda";""
"101067573";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5ff1cac3a&appId=PPGMS";"14ddc6aa1ffb7dc1da82a043902d6da9";"en";"";"";"projectDeliverable";"corda";""
"101067573";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5ff0c8abc&appId=PPGMS";"dc183dd65545fa2e850c2245523d34e9";"en";"";"";"projectDeliverable";"corda";""
"101058680";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5f714816a&appId=PPGMS";"a8f7e7546e0a6b8eb3a78b8120477adf";"en";"";"";"projectDeliverable";"corda";""
"101058680";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e500e4cc1f&appId=PPGMS";"9f013c39427d7777f7332010ade73daf";"en";"";"";"projectDeliverable";"corda";""
"101058680";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5f7146bf4&appId=PPGMS";"48ce424b0e699706844288c72781131e";"en";"";"";"projectDeliverable";"corda";""
"101058680";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5f8700877&appId=PPGMS";"c6dc18cda29c6b0e67106ecf36199a63";"en";"";"";"projectDeliverable";"corda";""
"101058680";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5f7146fbd&appId=PPGMS";"dd0270fbe30c30a16577cc7fe726cc88";"en";"";"";"projectDeliverable";"corda";""
"101058680";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5fc769fa7&appId=PPGMS";"93935f2bcedd5c3a4d4c726ffebe61b7";"en";"";"";"projectDeliverable";"corda";""
"101091852";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5fe10fd83&appId=PPGMS";"da32f754392f576574e0df4439be9707";"en";"";"";"projectDeliverable";"corda";""
"101091852";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5f9b9f184&appId=PPGMS";"135e9b73c7bcc8ff5b90b670c5dc7ce5";"en";"";"";"projectDeliverable";"corda";""
"101096239";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5044475e8&appId=PPGMS";"b7481f1f81caded7082d9df04a92756e";"en";"";"";"projectDeliverable";"corda";""
"101042339";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5f62c436d&appId=PPGMS";"9e8feb88ae63eab1ea5dc6ca44a832a5";"en";"";"";"projectDeliverable";"corda";""
"101092208";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5fb9a94b9&appId=PPGMS";"202918d30c4671ac4161fdc3dac384c9";"en";"";"";"projectDeliverable";"corda";""
"101092208";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5032d40f0&appId=PPGMS";"1d24e7bd60c70bffcd63f28c08680d84";"en";"";"";"projectDeliverable";"corda";""
"101092208";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5065a57b8&appId=PPGMS";"5d33e44a1793279f390c4be4a3bbfd74";"en";"";"";"projectDeliverable";"corda";""
"101092208";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5065a6098&appId=PPGMS";"080cbc37aae88bf7b05c63abca7396ca";"en";"";"";"projectDeliverable";"corda";""
"101092208";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5fde7fb79&appId=PPGMS";"dad73c61d0666fbc9fe697eefd3c8977";"en";"";"";"projectDeliverable";"corda";""
"101092208";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5f8c114aa&appId=PPGMS";"5c43a7a546d6fbfa245427349a681159";"en";"";"";"projectDeliverable";"corda";""
"101092208";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5065a364e&appId=PPGMS";"001c809ff918f9c7af594d09d3e330af";"en";"";"";"projectDeliverable";"corda";""
"101092208";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e502148bf9&appId=PPGMS";"c0df956df18a5d02630a6039deb753a8";"en";"";"";"projectDeliverable";"corda";""
"101058426";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5fc1cf462&appId=PPGMS";"c0c2aacf1fed75959e685fff88feb876";"en";"";"";"projectDeliverable";"corda";""
"101058426";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e505189373&appId=PPGMS";"4f6b9142bea87f459dd3b93c02959210";"en";"";"";"projectDeliverable";"corda";""
"101058426";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5fe3fd336&appId=PPGMS";"63ff6eeaf859e2a6210bade4302b9279";"en";"";"";"projectDeliverable";"corda";""
"101058426";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5f4451bac&appId=PPGMS";"9c7b7fd5a6d5438a9d3ac379bd07beb9";"en";"";"";"projectDeliverable";"corda";""
"101070212";"https://findhr.eu/";"65042d3ed9918012d26fea978221376c";"en";"";"";"relatedWebsite";"editorial";"project"
"101070000";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5f89a74af&appId=PPGMS";"149ea9d3b27351d375725f281e73a11f";"en";"";"";"projectDeliverable";"corda";""
"101070000";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5f323bf1d&appId=PPGMS";"9069f2fae2d7ca6002fe9480a17a76c2";"en";"";"";"projectDeliverable";"corda";""
"101070000";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5fdc43f23&appId=PPGMS";"e0feedd072c2050f3d596d28baf3fa3a";"en";"";"";"projectDeliverable";"corda";""
"101070000";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5f86f0803&appId=PPGMS";"0dc647c471c6df54efce4f3acf275bf4";"en";"";"";"projectDeliverable";"corda";""
"101070000";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5000d2da6&appId=PPGMS";"ace7defbc0895e69167c3bdf6133a3cf";"en";"";"";"projectDeliverable";"corda";""
"101070000";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5fa844d54&appId=PPGMS";"13697a5b140b3f6ebdbc8993a1d75468";"en";"";"";"projectDeliverable";"corda";""
"101070000";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5f3b0f938&appId=PPGMS";"bba2161be4659d9ace239aae68a11cd4";"en";"";"";"projectDeliverable";"corda";""
"101070000";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5f5882882&appId=PPGMS";"b20845105ed7b9c475eee1e762dd00d5";"en";"";"";"projectDeliverable";"corda";""
"101070000";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e500ba0547&appId=PPGMS";"dd2882d93bb8e7c64e161e8a2a6ddc63";"en";"";"";"projectDeliverable";"corda";""
"101092269";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5f9f1a002&appId=PPGMS";"f5c63c7c244cab10933c313dc1ad577c";"en";"";"";"projectDeliverable";"corda";""
"101092269";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5f9f1a005&appId=PPGMS";"6f41e9a95c771a2efedbcf69a9d6006d";"en";"";"";"projectDeliverable";"corda";""
"101092269";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5fb2e44a3&appId=PPGMS";"8f1617bd67545f816f96067eb3376ffe";"en";"";"";"projectDeliverable";"corda";""
"101092269";"https://www.nabiheal.eu/";"ecfb099f2706e8656c4bb85b31be78a3";"en";"";"";"relatedWebsite";"editorial";"project"
"101092269";"https://www.linkedin.com/company/nabiheal";"a4823bca6bb349a4be7f10572f98b9c7";"en";"";"";"socialMedia";"editorial";"linkedIn"
"101081833";"https://www.biotransform-project.eu/";"950b69c26df3fd01f58c25f09a5c9149";"en";"";"";"relatedWebsite";"editorial";"project"
"101081833";"https://twitter.com/BIOTRANSFORM_";"579fa81b984c349e3edb6e0874e8e61b";"en";"";"";"socialMedia";"editorial";"twitter"
"101081833";"https://www.linkedin.com/company/biotransform-project-eu/?viewAsMember=true";"51bae85d77ca867336bc675f2fbeeb29";"en";"";"";"socialMedia";"editorial";"linkedIn"
"101081833";"https://www.facebook.com/profile.php?id=100090093344387";"8b4942d6df5efe8bca77c9c11390e6b8";"en";"";"";"socialMedia";"editorial";"facebook"
"101064889";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e501b70052&appId=PPGMS";"c88a2bc42241638ffcd2f70377e000cb";"en";"";"";"projectDeliverable";"corda";""
"101070214";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5fde1cafe&appId=PPGMS";"6c80dd7a02a0e63b819aa503391eb560";"en";"";"";"projectDeliverable";"corda";""
"101070214";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5022a5ec2&appId=PPGMS";"5fb0e8e08da8d7b0649cb6426e48dc10";"en";"";"";"projectDeliverable";"corda";""
"101070214";"https://ec.europa.eu/research/participants/documents/downloadPublic?documentIds=080166e5ff713e6c&appId=PPGMS";"0e042407c8166b50ca5f0ed56b713eea";"en";"";"";"projectDeliverable";"corda";""
