"projectID";"topic";"title"
"101044865";"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS"
"101045466";"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS"
"101076967";"ERC-2022-STG";"ERC STARTING GRANTS"
"101078476";"ERC-2022-STG";"ERC STARTING GRANTS"
"101097788";"ERC-2022-ADG";"ERC ADVANCED GRANTS"
"101039641";"ERC-2021-STG";"ERC STARTING GRANTS"
"101042702";"ERC-2021-STG";"ERC STARTING GRANTS"
"101055093";"ERC-2021-ADG";"ERC ADVANCED GRANTS"
"101088954";"ERC-2022-COG";"ERC CONSOLIDATOR GRANTS"
"101082223";"ERC-2022-POC2";"ERC PROOF OF CONCEPT GRANTS2"
"101043381";"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS"
"101088970";"ERC-2022-COG";"ERC CONSOLIDATOR GRANTS"
"101076915";"ERC-2022-STG";"ERC STARTING GRANTS"
"101039446";"ERC-2021-STG";"ERC STARTING GRANTS"
"101043243";"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS"
"101039824";"ERC-2021-STG";"ERC STARTING GRANTS"
"101082283";"ERC-2022-POC2";"ERC PROOF OF CONCEPT GRANTS2"
"101076355";"ERC-2022-STG";"ERC STARTING GRANTS"
"101125511";"ERC-2023-COG";"ERC CONSOLIDATOR GRANTS"
"101039296";"ERC-2021-STG";"ERC STARTING GRANTS"
"101113026";"ERC-2022-POC2";"ERC PROOF OF CONCEPT GRANTS2"
"101113418";"ERC-2022-POC2";"ERC PROOF OF CONCEPT GRANTS2"
"101044318";"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS"
"101087662";"ERC-2022-COG";"ERC CONSOLIDATOR GRANTS"
"101043983";"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS"
"101077419";"ERC-2022-STG";"ERC STARTING GRANTS"
"101077363";"ERC-2022-STG";"ERC STARTING GRANTS"
"101076175";"ERC-2022-STG";"ERC STARTING GRANTS"
"101055025";"ERC-2021-ADG";"ERC ADVANCED GRANTS"
"101064463";"ERC-2022-POC1";"ERC PROOF OF CONCEPT GRANTS1"
"101043403";"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS"
"101044319";"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS"
"101069176";"ERC-2022-POC1";"ERC PROOF OF CONCEPT GRANTS1"
"101088598";"ERC-2022-COG";"ERC CONSOLIDATOR GRANTS"
"101052376";"ERC-2021-ADG";"ERC ADVANCED GRANTS"
"101088366";"ERC-2022-COG";"ERC CONSOLIDATOR GRANTS"
"101077577";"ERC-2022-STG";"ERC STARTING GRANTS"
"101075118";"ERC-2022-STG";"ERC STARTING GRANTS"
"101088363";"ERC-2022-COG";"ERC CONSOLIDATOR GRANTS"
"101125551";"ERC-2023-COG";"ERC CONSOLIDATOR GRANTS"
"101076231";"ERC-2022-STG";"ERC STARTING GRANTS"
"101053992";"ERC-2021-ADG";"ERC ADVANCED GRANTS"
"101096455";"ERC-2022-ADG";"ERC ADVANCED GRANTS"
"101076710";"ERC-2022-STG";"ERC STARTING GRANTS"
"101041461";"ERC-2021-STG";"ERC STARTING GRANTS"
"101101051";"ERC-2022-POC2";"ERC PROOF OF CONCEPT GRANTS2"
"101113301";"ERC-2022-POC2";"ERC PROOF OF CONCEPT GRANTS2"
"101044662";"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS"
"101082064";"ERC-2022-POC2";"ERC PROOF OF CONCEPT GRANTS2"
"101045763";"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS"
"101069405";"ERC-2022-POC1";"ERC PROOF OF CONCEPT GRANTS1"
"101076219";"ERC-2022-STG";"ERC STARTING GRANTS"
"101071643";"ERC-2022-SyG";"ERC Synergy Grants"
"101086644";"ERC-2022-COG";"ERC CONSOLIDATOR GRANTS"
"101087060";"ERC-2022-COG";"ERC CONSOLIDATOR GRANTS"
"101044152";"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS"
"101040088";"ERC-2021-STG";"ERC STARTING GRANTS"
"101043899";"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS"
"101097850";"ERC-2022-ADG";"ERC ADVANCED GRANTS"
"101086819";"ERC-2022-COG";"ERC CONSOLIDATOR GRANTS"
"101076054";"ERC-2022-STG";"ERC STARTING GRANTS"
"101124411";"ERC-2023-COG";"ERC CONSOLIDATOR GRANTS"
"101126050";"ERC-2023-COG";"ERC CONSOLIDATOR GRANTS"
"101076891";"ERC-2022-STG";"ERC STARTING GRANTS"
"101044421";"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS"
"101043417";"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS"
"101045733";"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS"
"101124514";"ERC-2023-COG";"ERC CONSOLIDATOR GRANTS"
"101097475";"ERC-2022-ADG";"ERC ADVANCED GRANTS"
"101078494";"ERC-2022-STG";"ERC STARTING GRANTS"
"101044069";"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS"
"101053836";"ERC-2021-ADG";"ERC ADVANCED GRANTS"
"101089177";"ERC-2022-COG";"ERC CONSOLIDATOR GRANTS"
"101054717";"ERC-2021-ADG";"ERC ADVANCED GRANTS"
"101088317";"ERC-2022-COG";"ERC CONSOLIDATOR GRANTS"
"101039222";"ERC-2021-STG";"ERC STARTING GRANTS"
"101039145";"ERC-2021-STG";"ERC STARTING GRANTS"
"101041788";"ERC-2021-STG";"ERC STARTING GRANTS"
"101088869";"ERC-2022-COG";"ERC CONSOLIDATOR GRANTS"
"101100823";"ERC-2022-POC2";"ERC PROOF OF CONCEPT GRANTS2"
"101045778";"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS"
"101042148";"ERC-2021-STG";"ERC STARTING GRANTS"
"101043300";"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS"
"101124557";"ERC-2023-COG";"ERC CONSOLIDATOR GRANTS"
"101086839";"ERC-2022-COG";"ERC CONSOLIDATOR GRANTS"
"101082241";"ERC-2022-POC2";"ERC PROOF OF CONCEPT GRANTS2"
"101059236";"ERC-2022-POC1";"ERC PROOF OF CONCEPT GRANTS1"
"101069369";"ERC-2022-POC1";"ERC PROOF OF CONCEPT GRANTS1"
"101055142";"ERC-2021-ADG";"ERC ADVANCED GRANTS"
"101045416";"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS"
"101088193";"ERC-2022-COG";"ERC CONSOLIDATOR GRANTS"
"101088827";"ERC-2022-COG";"ERC CONSOLIDATOR GRANTS"
"101076805";"ERC-2022-STG";"ERC STARTING GRANTS"
"101040682";"ERC-2021-STG";"ERC STARTING GRANTS"
"101039841";"ERC-2021-STG";"ERC STARTING GRANTS"
"101125803";"ERC-2023-COG";"ERC CONSOLIDATOR GRANTS"
"101097003";"ERC-2022-ADG";"ERC ADVANCED GRANTS"
"101041741";"ERC-2021-STG";"ERC STARTING GRANTS"
"101045309";"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS"
"101097511";"ERC-2022-ADG";"ERC ADVANCED GRANTS"
"101100859";"ERC-2022-POC2";"ERC PROOF OF CONCEPT GRANTS2"
"101125153";"ERC-2023-COG";"ERC CONSOLIDATOR GRANTS"
"101076028";"ERC-2022-STG";"ERC STARTING GRANTS"
"101088676";"ERC-2022-COG";"ERC CONSOLIDATOR GRANTS"
"101075383";"ERC-2022-STG";"ERC STARTING GRANTS"
"101093897";"ERC-2022-ADG";"ERC ADVANCED GRANTS"
"101043851";"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS"
"101088528";"ERC-2022-COG";"ERC CONSOLIDATOR GRANTS"
"101075826";"ERC-2022-STG";"ERC STARTING GRANTS"
"101054323";"ERC-2021-ADG";"ERC ADVANCED GRANTS"
"101095729";"ERC-2022-ADG";"ERC ADVANCED GRANTS"
"101076246";"ERC-2022-STG";"ERC STARTING GRANTS"
"101111993";"ERC-2022-POC2";"ERC PROOF OF CONCEPT GRANTS2"
"101078722";"ERC-2022-STG";"ERC STARTING GRANTS"
"101054465";"ERC-2021-ADG";"ERC ADVANCED GRANTS"
"101082198";"ERC-2022-POC2";"ERC PROOF OF CONCEPT GRANTS2"
"101067623";"ERC-2022-POC1";"ERC PROOF OF CONCEPT GRANTS1"
"101124391";"ERC-2023-COG";"ERC CONSOLIDATOR GRANTS"
"101044612";"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS"
"101094168";"ERC-2022-ADG";"ERC ADVANCED GRANTS"
"101053880";"ERC-2021-ADG";"ERC ADVANCED GRANTS"
"101045424";"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS"
"101125744";"ERC-2023-COG";"ERC CONSOLIDATOR GRANTS"
"101040996";"ERC-2021-STG";"ERC STARTING GRANTS"
"101113433";"ERC-2022-POC2";"ERC PROOF OF CONCEPT GRANTS2"
"101075877";"ERC-2022-STG";"ERC STARTING GRANTS"
"101068557";"ERC-2022-POC1";"ERC PROOF OF CONCEPT GRANTS1"
"101040624";"ERC-2021-STG";"ERC STARTING GRANTS"
"101041737";"ERC-2021-STG";"ERC STARTING GRANTS"
"101076224";"ERC-2022-STG";"ERC STARTING GRANTS"
"101124778";"ERC-2023-COG";"ERC CONSOLIDATOR GRANTS"
"101097386";"ERC-2022-ADG";"ERC ADVANCED GRANTS"
"101075487";"ERC-2022-STG";"ERC STARTING GRANTS"
"101077430";"ERC-2022-STG";"ERC STARTING GRANTS"
"101042232";"ERC-2021-STG";"ERC STARTING GRANTS"
"101078773";"ERC-2022-STG";"ERC STARTING GRANTS"
"101088868";"ERC-2022-COG";"ERC CONSOLIDATOR GRANTS"
"101042781";"ERC-2021-STG";"ERC STARTING GRANTS"
"101054271";"ERC-2021-ADG";"ERC ADVANCED GRANTS"
"101040876";"ERC-2021-STG";"ERC STARTING GRANTS"
"101076663";"ERC-2022-STG";"ERC STARTING GRANTS"
"101042069";"ERC-2021-STG";"ERC STARTING GRANTS"
"101055341";"ERC-2021-ADG";"ERC ADVANCED GRANTS"
"101076740";"ERC-2022-STG";"ERC STARTING GRANTS"
"101077902";"ERC-2022-STG";"ERC STARTING GRANTS"
"101076836";"ERC-2022-STG";"ERC STARTING GRANTS"
"101039864";"ERC-2021-STG";"ERC STARTING GRANTS"
"101069416";"ERC-2022-POC1";"ERC PROOF OF CONCEPT GRANTS1"
"101055435";"ERC-2021-ADG";"ERC ADVANCED GRANTS"
"101044048";"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS"
"101055280";"ERC-2021-ADG";"ERC ADVANCED GRANTS"
"101066321";"ERC-2022-POC1";"ERC PROOF OF CONCEPT GRANTS1"
"101124519";"ERC-2023-COG";"ERC CONSOLIDATOR GRANTS"
"101077000";"ERC-2022-STG";"ERC STARTING GRANTS"
"101125620";"ERC-2023-COG";"ERC CONSOLIDATOR GRANTS"
"101101043";"ERC-2022-POC2";"ERC PROOF OF CONCEPT GRANTS2"
"101043431";"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS"
"101045257";"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS"
"101075851";"ERC-2022-STG";"ERC STARTING GRANTS"
"101113487";"ERC-2022-POC2";"ERC PROOF OF CONCEPT GRANTS2"
"101126116";"ERC-2023-COG";"ERC CONSOLIDATOR GRANTS"
"101054741";"ERC-2021-ADG";"ERC ADVANCED GRANTS"
"101069391";"ERC-2022-POC1";"ERC PROOF OF CONCEPT GRANTS1"
"101124807";"ERC-2023-COG";"ERC CONSOLIDATOR GRANTS"
"101045057";"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS"
"101069268";"ERC-2022-POC1";"ERC PROOF OF CONCEPT GRANTS1"
"101118931";"ERC-2023-SyG";"ERC Synergy Grants"
"101082210";"ERC-2022-POC2";"ERC PROOF OF CONCEPT GRANTS2"
"101043387";"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS"
"101044797";"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS"
"101088955";"ERC-2022-COG";"ERC CONSOLIDATOR GRANTS"
"101069322";"ERC-2022-POC1";"ERC PROOF OF CONCEPT GRANTS1"
"101088708";"ERC-2022-COG";"ERC CONSOLIDATOR GRANTS"
"101112687";"ERC-2022-POC2";"ERC PROOF OF CONCEPT GRANTS2"
"101087696";"ERC-2022-COG";"ERC CONSOLIDATOR GRANTS"
"101077940";"ERC-2022-STG";"ERC STARTING GRANTS"
"101101061";"ERC-2022-POC2";"ERC PROOF OF CONCEPT GRANTS2"
"101039421";"ERC-2021-STG";"ERC STARTING GRANTS"
"101077361";"ERC-2022-STG";"ERC STARTING GRANTS"
"101045517";"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS"
"101087742";"ERC-2022-COG";"ERC CONSOLIDATOR GRANTS"
"101124225";"ERC-2023-COG";"ERC CONSOLIDATOR GRANTS"
"101054340";"ERC-2021-ADG";"ERC ADVANCED GRANTS"
"101045149";"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS"
"101066777";"ERC-2022-POC1";"ERC PROOF OF CONCEPT GRANTS1"
"101124892";"ERC-2023-COG";"ERC CONSOLIDATOR GRANTS"
"101044516";"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS"
"101043467";"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS"
"101052876";"ERC-2021-ADG";"ERC ADVANCED GRANTS"
"101054564";"ERC-2021-ADG";"ERC ADVANCED GRANTS"
"101077017";"ERC-2022-STG";"ERC STARTING GRANTS"
"101041711";"ERC-2021-STG";"ERC STARTING GRANTS"
"101044123";"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS"
"101088207";"ERC-2022-COG";"ERC CONSOLIDATOR GRANTS"
"101076523";"ERC-2022-STG";"ERC STARTING GRANTS"
"101041759";"ERC-2021-STG";"ERC STARTING GRANTS"
"101087838";"ERC-2022-COG";"ERC CONSOLIDATOR GRANTS"
"101088307";"ERC-2022-COG";"ERC CONSOLIDATOR GRANTS"
"101041620";"ERC-2021-STG";"ERC STARTING GRANTS"
"101076313";"ERC-2022-STG";"ERC STARTING GRANTS"
"101098032";"ERC-2022-ADG";"ERC ADVANCED GRANTS"
"101125948";"ERC-2023-COG";"ERC CONSOLIDATOR GRANTS"
"101039572";"ERC-2021-STG";"ERC STARTING GRANTS"
"101071773";"ERC-2022-SyG";"ERC Synergy Grants"
"101053472";"ERC-2021-ADG";"ERC ADVANCED GRANTS"
"101075541";"ERC-2022-STG";"ERC STARTING GRANTS"
"101087802";"ERC-2022-COG";"ERC CONSOLIDATOR GRANTS"
"101078602";"ERC-2022-STG";"ERC STARTING GRANTS"
"101044032";"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS"
"101040534";"ERC-2021-STG";"ERC STARTING GRANTS"
"101042878";"ERC-2021-STG";"ERC STARTING GRANTS"
"101045437";"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS"
"101076292";"ERC-2022-STG";"ERC STARTING GRANTS"
"101086717";"ERC-2022-COG";"ERC CONSOLIDATOR GRANTS"
"101078437";"ERC-2022-STG";"ERC STARTING GRANTS"
"101040152";"ERC-2021-STG";"ERC STARTING GRANTS"
"101054911";"ERC-2021-ADG";"ERC ADVANCED GRANTS"
"101076503";"ERC-2022-STG";"ERC STARTING GRANTS"
"101078349";"ERC-2022-STG";"ERC STARTING GRANTS"
"101077649";"ERC-2022-STG";"ERC STARTING GRANTS"
"101041799";"ERC-2021-STG";"ERC STARTING GRANTS"
"101041118";"ERC-2021-STG";"ERC STARTING GRANTS"
"101041399";"ERC-2021-STG";"ERC STARTING GRANTS"
"101039524";"ERC-2021-STG";"ERC STARTING GRANTS"
"101043587";"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS"
"101040160";"ERC-2021-STG";"ERC STARTING GRANTS"
"101054616";"ERC-2021-ADG";"ERC ADVANCED GRANTS"
"101041466";"ERC-2021-STG";"ERC STARTING GRANTS"
"101069413";"ERC-2022-POC1";"ERC PROOF OF CONCEPT GRANTS1"
"101088881";"ERC-2022-COG";"ERC CONSOLIDATOR GRANTS"
"101100615";"ERC-2022-POC2";"ERC PROOF OF CONCEPT GRANTS2"
"101124886";"ERC-2023-COG";"ERC CONSOLIDATOR GRANTS"
"101040951";"ERC-2021-STG";"ERC STARTING GRANTS"
"101126248";"ERC-2023-COG";"ERC CONSOLIDATOR GRANTS"
"101088887";"ERC-2022-COG";"ERC CONSOLIDATOR GRANTS"
"101113364";"ERC-2022-POC2";"ERC PROOF OF CONCEPT GRANTS2"
"101039794";"ERC-2021-STG";"ERC STARTING GRANTS"
"101044072";"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS"
"101044915";"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS"
"101077921";"ERC-2022-STG";"ERC STARTING GRANTS"
"101054336";"ERC-2021-ADG";"ERC ADVANCED GRANTS"
"101087869";"ERC-2022-COG";"ERC CONSOLIDATOR GRANTS"
"101085605";"ERC-2022-COG";"ERC CONSOLIDATOR GRANTS"
"101078712";"ERC-2022-STG";"ERC STARTING GRANTS"
"101125203";"ERC-2023-COG";"ERC CONSOLIDATOR GRANTS"
"101088557";"ERC-2022-COG";"ERC CONSOLIDATOR GRANTS"
"101045227";"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS"
"101097437";"ERC-2022-ADG";"ERC ADVANCED GRANTS"
"101045394";"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS"
"101043485";"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS"
"101076033";"ERC-2022-STG";"ERC STARTING GRANTS"
"101043931";"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS"
"101081911";"ERC-2022-POC2";"ERC PROOF OF CONCEPT GRANTS2"
"101040002";"ERC-2021-STG";"ERC STARTING GRANTS"
"101081539";"ERC-2022-POC2";"ERC PROOF OF CONCEPT GRANTS2"
"101045396";"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS"
"101062521";"ERC-2022-POC1";"ERC PROOF OF CONCEPT GRANTS1"
"101085894";"ERC-2022-COG";"ERC CONSOLIDATOR GRANTS"
"101113339";"ERC-2022-POC2";"ERC PROOF OF CONCEPT GRANTS2"
"101045236";"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS"
"101118999";"ERC-2023-SyG";"ERC Synergy Grants"
"101039402";"ERC-2021-STG";"ERC STARTING GRANTS"
"101125296";"ERC-2023-COG";"ERC CONSOLIDATOR GRANTS"
"101078094";"ERC-2022-STG";"ERC STARTING GRANTS"
"101113480";"ERC-2022-POC2";"ERC PROOF OF CONCEPT GRANTS2"
"101096208";"ERC-2022-ADG";"ERC ADVANCED GRANTS"
"101044461";"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS"
"101096087";"ERC-2022-ADG";"ERC ADVANCED GRANTS"
"101042751";"ERC-2021-STG";"ERC STARTING GRANTS"
"101076174";"ERC-2022-STG";"ERC STARTING GRANTS"
"101113272";"ERC-2022-POC2";"ERC PROOF OF CONCEPT GRANTS2"
"101054009";"ERC-2021-ADG";"ERC ADVANCED GRANTS"
"101088824";"ERC-2022-COG";"ERC CONSOLIDATOR GRANTS"
"101039196";"ERC-2021-STG";"ERC STARTING GRANTS"
"101097995";"ERC-2022-ADG";"ERC ADVANCED GRANTS"
"101094980";"ERC-2022-ADG";"ERC ADVANCED GRANTS"
"101042941";"ERC-2021-STG";"ERC STARTING GRANTS"
"101054687";"ERC-2021-ADG";"ERC ADVANCED GRANTS"
"101126170";"ERC-2023-COG";"ERC CONSOLIDATOR GRANTS"
"101043480";"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS"
"101041208";"ERC-2021-STG";"ERC STARTING GRANTS"
"101097364";"ERC-2022-ADG";"ERC ADVANCED GRANTS"
"101039294";"ERC-2021-STG";"ERC STARTING GRANTS"
"101082135";"ERC-2022-POC2";"ERC PROOF OF CONCEPT GRANTS2"
"101088623";"ERC-2022-COG";"ERC CONSOLIDATOR GRANTS"
"101054647";"ERC-2021-ADG";"ERC ADVANCED GRANTS"
"101086683";"ERC-2022-COG";"ERC CONSOLIDATOR GRANTS"
"101040019";"ERC-2021-STG";"ERC STARTING GRANTS"
"101113408";"ERC-2022-POC2";"ERC PROOF OF CONCEPT GRANTS2"
"101088997";"ERC-2022-COG";"ERC CONSOLIDATOR GRANTS"
"101076433";"ERC-2022-STG";"ERC STARTING GRANTS"
"101039758";"ERC-2021-STG";"ERC STARTING GRANTS"
"101039376";"ERC-2021-STG";"ERC STARTING GRANTS"
"101041145";"ERC-2021-STG";"ERC STARTING GRANTS"
"101087000";"ERC-2022-COG";"ERC CONSOLIDATOR GRANTS"
"101086378";"ERC-2022-COG";"ERC CONSOLIDATOR GRANTS"
"101087679";"ERC-2022-COG";"ERC CONSOLIDATOR GRANTS"
"101044356";"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS"
"101044495";"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS"
"101112813";"ERC-2022-POC2";"ERC PROOF OF CONCEPT GRANTS2"
"101044387";"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS"
"101101088";"ERC-2022-POC2";"ERC PROOF OF CONCEPT GRANTS2"
"101055262";"ERC-2021-ADG";"ERC ADVANCED GRANTS"
"101100837";"ERC-2022-POC2";"ERC PROOF OF CONCEPT GRANTS2"
"101095820";"ERC-2022-ADG";"ERC ADVANCED GRANTS"
"101069235";"ERC-2022-POC1";"ERC PROOF OF CONCEPT GRANTS1"
"101039844";"ERC-2021-STG";"ERC STARTING GRANTS"
"101089218";"ERC-2022-COG";"ERC CONSOLIDATOR GRANTS"
"101098074";"ERC-2022-ADG";"ERC ADVANCED GRANTS"
"101040227";"ERC-2021-STG";"ERC STARTING GRANTS"
"101040800";"ERC-2021-STG";"ERC STARTING GRANTS"
"101076755";"ERC-2022-STG";"ERC STARTING GRANTS"
"101044994";"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS"
"101077374";"ERC-2022-STG";"ERC STARTING GRANTS"
"101095925";"ERC-2022-ADG";"ERC ADVANCED GRANTS"
"101100727";"ERC-2022-POC2";"ERC PROOF OF CONCEPT GRANTS2"
"101125914";"ERC-2023-COG";"ERC CONSOLIDATOR GRANTS"
"101069218";"ERC-2022-POC1";"ERC PROOF OF CONCEPT GRANTS1"
"101086104";"ERC-2022-COG";"ERC CONSOLIDATOR GRANTS"
"101088789";"ERC-2022-COG";"ERC CONSOLIDATOR GRANTS"
"101126135";"ERC-2023-COG";"ERC CONSOLIDATOR GRANTS"
"101125536";"ERC-2023-COG";"ERC CONSOLIDATOR GRANTS"
"101042299";"ERC-2021-STG";"ERC STARTING GRANTS"
"101076550";"ERC-2022-STG";"ERC STARTING GRANTS"
"101041334";"ERC-2021-STG";"ERC STARTING GRANTS"
"101113450";"ERC-2022-POC2";"ERC PROOF OF CONCEPT GRANTS2"
"101040128";"ERC-2021-STG";"ERC STARTING GRANTS"
"101123880";"ERC-2023-COG";"ERC CONSOLIDATOR GRANTS"
"101078226";"ERC-2022-STG";"ERC STARTING GRANTS"
"101040302";"ERC-2021-STG";"ERC STARTING GRANTS"
"101098308";"ERC-2022-ADG";"ERC ADVANCED GRANTS"
"101118581";"ERC-2023-SyG";"ERC Synergy Grants"
"101059685";"ERC-2022-POC1";"ERC PROOF OF CONCEPT GRANTS1"
"101088365";"ERC-2022-COG";"ERC CONSOLIDATOR GRANTS"
"101055416";"ERC-2021-ADG";"ERC ADVANCED GRANTS"
"101076831";"ERC-2022-STG";"ERC STARTING GRANTS"
"101088763";"ERC-2022-COG";"ERC CONSOLIDATOR GRANTS"
"101081690";"ERC-2022-POC2";"ERC PROOF OF CONCEPT GRANTS2"
"101088599";"ERC-2022-COG";"ERC CONSOLIDATOR GRANTS"
"101040703";"ERC-2021-STG";"ERC STARTING GRANTS"
"101078365";"ERC-2022-STG";"ERC STARTING GRANTS"
"101082240";"ERC-2022-POC2";"ERC PROOF OF CONCEPT GRANTS2"
"101041545";"ERC-2021-STG";"ERC STARTING GRANTS"
"101126073";"ERC-2023-COG";"ERC CONSOLIDATOR GRANTS"
"101076036";"ERC-2022-STG";"ERC STARTING GRANTS"
"101097056";"ERC-2022-ADG";"ERC ADVANCED GRANTS"
"101041982";"ERC-2021-STG";"ERC STARTING GRANTS"
"101044649";"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS"
"101044770";"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS"
"101041376";"ERC-2021-STG";"ERC STARTING GRANTS"
"101044133";"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS"
"101076680";"ERC-2022-STG";"ERC STARTING GRANTS"
"101081970";"ERC-2022-POC2";"ERC PROOF OF CONCEPT GRANTS2"
"101088184";"ERC-2022-COG";"ERC CONSOLIDATOR GRANTS"
"101055340";"ERC-2021-ADG";"ERC ADVANCED GRANTS"
"101077502";"ERC-2022-STG";"ERC STARTING GRANTS"
"101101079";"ERC-2022-POC2";"ERC PROOF OF CONCEPT GRANTS2"
"101097998";"ERC-2022-ADG";"ERC ADVANCED GRANTS"
"101054823";"ERC-2021-ADG";"ERC ADVANCED GRANTS"
"101039994";"ERC-2021-STG";"ERC STARTING GRANTS"
"101113390";"ERC-2022-POC2";"ERC PROOF OF CONCEPT GRANTS2"
"101042662";"ERC-2021-STG";"ERC STARTING GRANTS"
"101041933";"ERC-2021-STG";"ERC STARTING GRANTS"
"101118938";"ERC-2023-SyG";"ERC Synergy Grants"
"101081713";"ERC-2022-POC2";"ERC PROOF OF CONCEPT GRANTS2"
"101112763";"ERC-2022-POC2";"ERC PROOF OF CONCEPT GRANTS2"
"101044165";"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS"
"101088378";"ERC-2022-COG";"ERC CONSOLIDATOR GRANTS"
"101040311";"ERC-2021-STG";"ERC STARTING GRANTS"
"101067731";"ERC-2022-POC1";"ERC PROOF OF CONCEPT GRANTS1"
"101054421";"ERC-2021-ADG";"ERC ADVANCED GRANTS"
"101042992";"ERC-2021-STG";"ERC STARTING GRANTS"
"101055300";"ERC-2021-ADG";"ERC ADVANCED GRANTS"
"101044226";"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS"
"101077147";"ERC-2022-STG";"ERC STARTING GRANTS"
"101097858";"ERC-2022-ADG";"ERC ADVANCED GRANTS"
"101045072";"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS"
"101076926";"ERC-2022-STG";"ERC STARTING GRANTS"
"101043014";"ERC-2021-STG";"ERC STARTING GRANTS"
"101078382";"ERC-2022-STG";"ERC STARTING GRANTS"
"101054527";"ERC-2021-ADG";"ERC ADVANCED GRANTS"
"101101040";"ERC-2022-POC2";"ERC PROOF OF CONCEPT GRANTS2"
"101063371";"ERC-2022-POC1";"ERC PROOF OF CONCEPT GRANTS1"
"101045669";"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS"
"101125506";"ERC-2023-COG";"ERC CONSOLIDATOR GRANTS"
"101045275";"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS"
"101039904";"ERC-2021-STG";"ERC STARTING GRANTS"
"101053033";"ERC-2021-ADG";"ERC ADVANCED GRANTS"
"101054532";"ERC-2021-ADG";"ERC ADVANCED GRANTS"
"101113441";"ERC-2022-POC2";"ERC PROOF OF CONCEPT GRANTS2"
"101041435";"ERC-2021-STG";"ERC STARTING GRANTS"
"101089088";"ERC-2022-COG";"ERC CONSOLIDATOR GRANTS"
"101044619";"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS"
"101045128";"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS"
"101061890";"ERC-2022-POC1";"ERC PROOF OF CONCEPT GRANTS1"
"101043474";"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS"
"101057070";"ERC-2022-POC1";"ERC PROOF OF CONCEPT GRANTS1"
"101088639";"ERC-2022-COG";"ERC CONSOLIDATOR GRANTS"
